ItemLink,Price,Name,Image,Condition,Product Family,Memory,Brand,Storage Type,Screen Size,Hard Drive Capacity,Release Year,Type,Processor Speed,Graphics Processing Type,Product Line,Model,MPN,Operating System,Operating System Edition,Color,Processor Type,Seller Notes,Features,Hardware Connectivity,SSD Capacity,Country/Region of Manufacture,UPC,Bundle Listing,Storage capacity,Optical Drive,Touch Screen Function,Keyboard Type,Bluetooth,Screen Resolution,WWAN,WiFi,Charger Power Cord,Included,AC Adapter,Hard Drive,Guarantee,EAN,GPU/Video Card,Primary Drive,Processor Configuration,Number of Cells,Limited Warranty,Standard Memory,Weight (Approximate),Manufacturer,Product Series,Memory Technology,Processor Model,Country of Origin,Height,Width,Aspect Ratio,Depth,Battery Chemistry,Processor Core,Input Voltage,Environmentally Friendly,Country of Manufacture,Graphics Card,Ports,Optical Drive & More,Video Card,Touch Screen,Memory (RAM),Network,Webcam,Processor Manufacturer,Intel Processor Generation,Display Size,Resolution,Processor,Form Factor Type,Storage Capacity,Display Type,Drive Type,RAM Memory,Weight,HARD DRIVE,Includes,Release Date_Display,Processor Cores,Microsoft,Recovery Tool,Bundled Items2,Bundled Items3,Included with purchase,Serial Number,RAM,ItemIncluded2,ItemIncluded3,Notes3,R2 Condition,Notes4,ItemIncluded1,Notes5,Control State,Graphics card,Compatible Model,Tank Capacity,Water Type,Bulb Type,Application,Bundled Items,Optical,Battery,Touchscreen,2.6ghz Quad Core Processor,Max. Expandability,Best By,Battery AC Adapter,Shell Condition,Keyboard Bezel Touchpad,Condition Note,Condition Description,Hard Drive CD DVD,Regency Use,Acc Included,Model Number,# of Cores,Description,Wireless,Ethernet,Graphics Chipset,OS,Warranty,ISBN,Stock ID,Compatible Product,Style,Dimensions,Label,OperatingSystem,Binding,ProductGroup,ProductTypeSubcategory,HardwarePlatform,Restore Partition,cosmetic imperfections,Connectivity,Hard Drive Caddy,Wireless Card,"Office 365/2016,Mcafee Antivirus(1 year)",Series,USB,Number of Cores,Other Ports,Wi-Fi,Power Adapter,Items Included,Other Goodies,Processor Specifications,Seller part number,Form Factor,Model (Substitutes),Operating System License,Compatible Brand,Compatible Product Line,Ram,Bundled Items4,Bundled Items1,Bundled Items5,Marque,Type de processeur,Famille de produits,Mémoire,Numéro de pièce fabricant,Capacité de disque dur,Couleur,Type de stockage,Taille d'écran,Système d'exploitation,Vitesse du processeur,Année de sortie,Power Supply,Dedicated Graphics,Battery Life,BRAND,Internet Connectivity,Description1,Product Type,Contract,Carrier,SOLD AS IS,MONITOR,Memory Size,Cooling Component(s) Included,Chipset/GPU Manufacturer,Chipset/GPU Model,Connectors,Number of USB 2.0 Ports,Number of USB 3.0 Ports,Operating System Architecture,Product Model,Graphics Controller Manufacturer,Graphics Memory Accessibility,Front Camera/Webcam,Flash Memory,Widescreen,Colour,Manufacturer warranty,ScreenSize,Product Dimensions,Storage,Stylus,Platform,Format,Language,Size,Size Type,Chassis Type,EBAY_CATEGORY_ID,Hard Drive 1,Port,Keyboard,Feature,Adapter,Accssesories,Product Dimension,Condition Grade,HDMI Ports,DVD,Ac Adapter,Title,REF,Modèle,S.No,S/N,BATTERY,COA STICKER,Gr,Item Location,Ports/Interfaces,Length,EBAY_CATEGORY_SUGGESTION
http://www.ebay.com/itm/Hp-Pavillion-Pc-Touch-Screen/182793649514?hash=item2a8f59bd6a%3Ag%3Aoe8AAOSwIINZzDjM,"$1,200.00",Hp Pavillion Pc Touch Screen ,https://i.ebayimg.com/images/g/oe8AAOSwIINZzDjM/s-l300.jpg,New,,,HP,,,,,,,,Pavilion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-ProBook-6470b-Intel-Core-i5-2-60-GHz-4GB-Ram-WiFi-Notebook-Laptop-Computer/182793877122?hash=item2a8f5d3682%3Ag%3AfmkAAOSwxh1Zo4om,$200.00,HP ProBook 6470b Intel Core i5 2.60 GHz 4GB Ram WiFi Notebook Laptop Computer,https://i.ebayimg.com/images/g/fmkAAOSwxh1Zo4om/s-l300.jpg,Used,,4GB,HP,,,500GB,,Notebook,2.60 GHz,,ProBook,6470b,Does Not Apply,Windows 10,Professional,,Intel Core i5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Key Function/Resale,Intel Corporation 3rd Gen Core Processor Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-255-G5-Win-10-500GB-AMD-E2-7110-APU-1-8GHz-4GB-RAM/182794608844?hash=item2a8f6860cc%3Ag%3AR30AAOSwHLNZTSVz,$159.95,"HP 255 G5, Win 10 (500GB; AMD E2-7110 APU, 1.8GHz; 4GB RAM)",https://i.ebayimg.com/images/g/R30AAOSwHLNZTSVz/s-l300.jpg,Used,,4GB,HP,,15.6in.,500GB,,Notebook/Laptop,1.80GHz,,,255 G5,,Windows 10,,Black,AMD E-Series,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Lenovo-IBM-ThinkPad-T60-14-Notebook-Intel-Core-Duo-2-00GHz-2-5GB-60GB-Win-7/182794695739?hash=item2a8f69b43b%3Ag%3A330AAOSwNVpZzTqr,$59.99,Lenovo IBM ThinkPad T60 14'' Notebook (Intel Core Duo 2.00GHz 2.5GB 60GB Win 7),https://i.ebayimg.com/images/g/330AAOSwNVpZzTqr/s-l300.jpg,Used,,1GB,Lenovo,,14in.,60GB,,Notebook,1.83 GHz,,ThinkPad,T60,Does Not Apply,Windows 10,Professional,,Intel Core Duo,"Works Great Guaranteed!  Comes with DVD & HDD 60GB.  Currently has Windows 7 but it will be reset before shipping out.  Battery is completely dead, only works with AC adapter. Keyboard is missing a couple of keys, left shit key is loose.  Selling AS IS, no refunds.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Sony-Vaio-PCG-5AIL-60-GB-HDD-AC-ADAPTOR-512MB-FOR-PARTS-OR-REPAIR/182794941030?hash=item2a8f6d7266%3Ag%3AlLEAAOSwgkRVULGs,$37.00,Sony Vaio PCG-5AIL 60 GB HDD AC ADAPTOR 512MB FOR PARTS OR REPAIR,https://i.ebayimg.com/images/g/lLEAAOSwgkRVULGs/s-l300.jpg,For parts or not working,,,Sony,,"14""",,,Notebook,,,,PCG 5IL,,Windows XP,,,Intel Centrino,"Notebook is not starting up, CD drive is broken, no missing parts.",,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Getac-B300-REDUCED/182795133682?hash=item2a8f7062f2%3Ag%3AsO4AAOSw%7Ec1ZzUfF,$900.00,Getac B300 REDUCED,https://i.ebayimg.com/images/g/sO4AAOSw~c1ZzUfF/s-l300.jpg,Used,,,Getac,,,,,Ultra Rugged,,,B Series,B300,,Windows 10,,,,Unit is used and has been deployed twice. Since last deployment to Afghanistan I have replaced the RAM and HHD.,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-latitude-15-5580-i7-7600U-up-to-3-90GHz-16GB-512GB-SSD-768p-Intel-HD-620/182795415837?hash=item2a8f74b11d%3Ag%3A6oIAAOSwcehZzXhF,$988.95,Dell latitude 15 5580 i7-7600U up to 3.90GHz 16GB 512GB SSD 768p Intel HD 620,https://i.ebayimg.com/images/g/6oIAAOSwcehZzXhF/s-l300.jpg,Seller refurbished,,16GB,Dell,SSD (Solid State Drive),15.6in.,512GB,2017,Notebook,2.80GHz - 3.90GHz,Dedicated Graphics,Latitude,latitude e5580 5580,Does Not Apply,Windows 10,Professional,Black,Intel Core i7 7th Gen.,"This laptop has only been used for about a month. It is in excellent condition and has a brand new install of windows 10! There may be some very minor signs of use but overall it is a very clean, high end laptop.","Backlit Keyboard, Built-in Webcam","Ethernet Port, VGA, DisplayPort, HDMI, USB 3.0, USB-C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD (1366x768) LED display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Core i7-7600U Dual Core Processor (4M Cache),885153104931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Apple-MacBook-Pro-A1278-13-3-Laptop-MD101LL-A-June-2012/182797007268?epid=115174685&hash=item2a8f8cf9a4%3Ag%3A5QgAAOSwpLdZznnx,$400.00,"Apple MacBook Pro A1278 13.3"" Laptop - MD101LL/A (June, 2012)",https://i.ebayimg.com/images/g/5QgAAOSwpLdZznnx/s-l300.jpg,For parts or not working,MacBook Pro,4GB,Apple,,13.3in.,500GB,2012,,2.50GHz,,,,MD101LL/A,,,Silver,,,,,,,0200002717313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Toshiba-Satellite-Laptop-Computer-305CDS-PA1261U-VCD-UNTESTED/182797122900?hash=item2a8f8ebd54%3Ag%3AD8cAAOSwOlJZzo4E,$50.00,Toshiba Satellite Laptop Computer 305CDS PA1261U VCD - UNTESTED,https://i.ebayimg.com/images/g/D8cAAOSwOlJZzo4E/s-l300.jpg,Used,,,Toshiba,,,,,Satellite,,,Satellite,PA1261U VCD,PA1261U VCD,,,,,NO CHARGER - UNTESTED,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Panasonic-CF-30-laptop-computert/182797156166?hash=item2a8f8f3f46%3Ag%3AQT4AAOSw8fpZzpDd,$75.00,Panasonic CF-30 laptop computert,https://i.ebayimg.com/images/g/QT4AAOSw8fpZzpDd/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/ASUS-X202E-11-6in-500GB-Intel-Core-i3-1-8GHz-4GB-Ultrabook-Color-Pink/182797195349?epid=141783893&hash=item2a8f8fd855%3Ag%3ABQ4AAOSw2i9ZzpFy,$300.00,"ASUS X202E 11.6in. 500GB, Intel Core i3 1.8GHz, 4GB Ultrabook - Color: Pink",https://i.ebayimg.com/images/g/BQ4AAOSw2i9ZzpFy/s-l300.jpg,Used,,4GB,ASUS,HDD (Hard Disk Drive),11.6in.,500GB,,Ultrabook,1.80GHz,Integrated/On-Board Graphics,VivoBook,x202e,X202E-DH31T-PK,Windows 8,Home,Pink,Intel Core i3 3rd Gen.,,Touchscreen,"HDMI, USB 2.0",,,0886227349449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Toshiba-Satellite-Laptop-Computer-305CDS-PA1261U-VCD-UNTESTED/182797122900?hash=item2a8f8ebd54%3Ag%3AD8cAAOSwOlJZzo4E,$50.00,Toshiba Satellite Laptop Computer 305CDS PA1261U VCD - UNTESTED,https://i.ebayimg.com/images/g/D8cAAOSwOlJZzo4E/s-l300.jpg,Used,,,Toshiba,,,,,Satellite,,,Satellite,PA1261U VCD,PA1261U VCD,,,,,NO CHARGER - UNTESTED,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Panasonic-CF-30-laptop-computert/182797156166?hash=item2a8f8f3f46%3Ag%3AQT4AAOSw8fpZzpDd,$75.00,Panasonic CF-30 laptop computert,https://i.ebayimg.com/images/g/QT4AAOSw8fpZzpDd/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/ASUS-X202E-11-6in-500GB-Intel-Core-i3-1-8GHz-4GB-Ultrabook-Color-Pink/182797195349?epid=141783893&hash=item2a8f8fd855%3Ag%3ABQ4AAOSw2i9ZzpFy,$300.00,"ASUS X202E 11.6in. 500GB, Intel Core i3 1.8GHz, 4GB Ultrabook - Color: Pink",https://i.ebayimg.com/images/g/BQ4AAOSw2i9ZzpFy/s-l300.jpg,Used,,4GB,ASUS,HDD (Hard Disk Drive),11.6in.,500GB,,Ultrabook,1.80GHz,Integrated/On-Board Graphics,VivoBook,x202e,X202E-DH31T-PK,Windows 8,Home,Pink,Intel Core i3 3rd Gen.,,Touchscreen,"HDMI, USB 2.0",,,0886227349449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Pavilion-15-cc1xx-Touchscreen-Intel-Core-i5-8250U-1-60GHZ-12gb-Ram-1TB-HDD/182797470351?hash=item2a8f940a8f%3Ag%3AlGAAAOSwwVpZzrPo,$620.00,HP Pavilion 15-cc1xx Touchscreen Intel Core i5-8250U 1.60GHZ  12gb Ram  1TB HDD,https://i.ebayimg.com/images/g/lGAAAOSwwVpZzrPo/s-l300.jpg,Used,,12GB,HP,HDD (Hard Disk Drive),15.6in.,,,,1.60GHz,,,,NA,Windows 10,,,,Item is  brand new in the box never been use.8th GEN.,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Lenovo-ThinkPad-E570-15-6-Core-i7-6500U-8-GB-RAM-500-GB-HDD/182797661513?hash=item2a8f96f549%3Ag%3ALdwAAOSwa8dZvT3G,$750.00,"Lenovo ThinkPad E570 - 15.6"" - Core i7 6500U - 8 GB RAM - 500 GB HDD  ",https://i.ebayimg.com/images/g/LdwAAOSwa8dZvT3G/s-l300.jpg,New,,8GB,Lenovo,,,500GB,,,,,ThinkPad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Lenovo-ThinkPad-Edge-Black-E531-Core-i5-3230-2-60GHz-500GB-8GB-Win10-Pro/182797759352?hash=item2a8f987378%3Ag%3A6RkAAOSwP4ZZzulL,$170.00,Lenovo ThinkPad Edge Black E531  Core i5 -3230 2.60GHz 500GB 8GB Win10 Pro,https://i.ebayimg.com/images/g/6RkAAOSwP4ZZzulL/s-l300.jpg,Used,,8GB,Lenovo,HDD (Hard Disk Drive),15.6,500GB,,Laptop,2.60GHz,Intel HD 4000 Graphics,ThinkPad Edge,E531,Does Not Apply,Windows 10,Professional,Black,i5-3230M,,Built-in Webcam,HDMI,Not Applicable,,,,,,,,,1366 x 768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-14-Laptop-1080p-IPS-Display-4GB-RAM-QuadCore-AMD-1-8GHz-Windows-10-120GB-SSD/182797859801?hash=item2a8f99fbd9%3Ag%3AUgIAAOSwduNZxctr,$225.00,"HP 14"" Laptop 1080p IPS Display 4GB RAM QuadCore AMD 1.8GHz Windows 10 120GB SSD",https://i.ebayimg.com/images/g/UgIAAOSwduNZxctr/s-l300.jpg,Used,,4GB,HP,SSD (Solid State Drive),"14""",120GB,,Notebook/Laptop,1.80GHz,AMD Radeon R2,,,,Windows 10,,Silver,AMD E-Series,Minor cosmetic nicks to the right of the keyboard near the edge. Screen has no damage. Everything in working order. Battery retains charge and comes with charger cord.,,,120 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Lenovo-Thinkpad-T450-20BU-14-WIN-10-256gb-SSD-8GB-i5-WEBCAM-BLUETOOTH-AUT-835/182797997257?hash=item2a8f9c14c9%3Ag%3AeR0AAOSwextZzyen,$450.00,"Lenovo Thinkpad T450 20BU-14""WIN 10(256gb SSD*8GB*i5)WEBCAM*BLUETOOTH*AUT#835*",https://i.ebayimg.com/images/g/eR0AAOSwextZzyen/s-l300.jpg,Used,,8GB,Lenovo,SSD (Solid State Drive),"14""",256GB ( THIN SOLID STATE DRIVE ),2015,Ultrabook,2.30GHz,Integrated On-Board Graphics,ThinkPad,T450,,Windows 10,Professional,,Intel Core i5,,Built-in Webcam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Spectre-XT-TouchSmart-Ultrabook-i7-3517U-1-90Ghz-8GB-RAM-500GB/182798406341?hash=item2a8fa252c5%3Ag%3AHvkAAOSwtRxZz3JC,$399.00,HP Spectre XT TouchSmart Ultrabook i7 3517U 1.90Ghz 8GB RAM 500GB,https://i.ebayimg.com/images/g/HvkAAOSwtRxZz3JC/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Toshiba-A215-S7428-PSAFCU-02E0022-LAPTOP/182798631287?hash=item2a8fa5c177%3Ag%3AgqgAAOSwIbdZb30M,$25.00,Toshiba A215-S7428 (PSAFCU-02E0022) LAPTOP,https://i.ebayimg.com/images/g/gqgAAOSwIbdZb30M/s-l300.jpg,For parts or not working,,,Toshiba,,,,,Notebook/Laptop,,,,,,,,,,FOR PARTS OR REPAIR...,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Apple-MacBook-Pro-15-2013-LVDSPort-See-Description/182798766932?hash=item2a8fa7d354%3Ag%3AUoIAAOSwwzhZVmBt,"$1,094.13","Apple MacBook Pro 15"" 2013 LVDSPort *See Description*",https://i.ebayimg.com/images/g/UoIAAOSwwzhZVmBt/s-l300.jpg,For parts or not working,MacBook Pro,,Apple,,"15""",,2013,,,,,,,,,,,Using lightning cord to monitor/HDMI the MacBook is in perfect working condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/apple-MacBook-Pro-Mid-2010-i5-See-Description/182798766936?hash=item2a8fa7d358%3Ag%3AcNoAAOSw%7ErpZVm71,$491.72,apple MacBook Pro Mid 2010 i5 *See Description*,https://i.ebayimg.com/images/g/cNoAAOSw~rpZVm71/s-l300.jpg,Used,MacBook Pro,,Apple,,,,2010,,,,,,,,,,,Lots of nicks & scratches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E6540-15-Laptop-Core-i5-2-7GHz-500GB-SSHD-8GB-RAM-Windows-10-Pro/182798791224?hash=item2a8fa83238%3Ag%3A0jgAAOSwO%7ERZz6-P,$360.00,"Dell Latitude E6540 15"" Laptop Core i5 2.7GHz 500GB SSHD 8GB RAM Windows 10 Pro",https://i.ebayimg.com/images/g/0jgAAOSwO~RZz6-P/s-l300.jpg,Used,,8GB,Dell,SSHD (Solid State Hybrid Drive),15.6in.,500GB,,Notebook/Laptop,2.70GHz,Integrated/On-Board Graphics,Latitude,E6540,,Windows 10 Pro,Professional,,Intel Core i5 4th Gen.,"In perfect working condition, with some signs of use.Total refurbished by a professional","Backlit Keyboard, Built-in Webcam","HDMI, USB 2.0, USB 3.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
